도시,날짜,시간,요일,주말여부,계절,연도,월,자전거수요
london,2023-01-23,22,0,0,winter,2023,1,494
london,2023-01-23,23,0,0,winter,2023,1,208
london,2023-01-24,0,1,0,winter,2023,1,94
london,2023-01-24,1,1,0,winter,2023,1,36
london,2023-01-24,2,1,0,winter,2023,1,32
london,2023-01-24,3,1,0,winter,2023,1,23
london,2023-01-24,4,1,0,winter,2023,1,33
london,2023-01-24,5,1,0,winter,2023,1,142
london,2023-01-24,6,1,0,winter,2023,1,631
london,2023-01-24,7,1,0,winter,2023,1,1740
london,2023-01-24,8,1,0,winter,2023,1,3311
london,2023-01-24,9,1,0,winter,2023,1,1678
london,2023-01-24,10,1,0,winter,2023,1,868
london,2023-01-24,11,1,0,winter,2023,1,761
london,2023-01-24,12,1,0,winter,2023,1,847
london,2023-01-24,13,1,0,winter,2023,1,868
london,2023-01-24,14,1,0,winter,2023,1,829
london,2023-01-24,15,1,0,winter,2023,1,952
london,2023-01-24,16,1,0,winter,2023,1,1435
london,2023-01-24,17,1,0,winter,2023,1,2507
london,2023-01-24,18,1,0,winter,2023,1,2653
london,2023-01-24,19,1,0,winter,2023,1,1590
london,2023-01-24,20,1,0,winter,2023,1,973
london,2023-01-24,21,1,0,winter,2023,1,622
london,2023-01-24,22,1,0,winter,2023,1,499
london,2023-01-24,23,1,0,winter,2023,1,220
london,2023-01-25,0,2,0,winter,2023,1,77
london,2023-01-25,1,2,0,winter,2023,1,53
london,2023-01-25,2,2,0,winter,2023,1,18
london,2023-01-25,3,2,0,winter,2023,1,17
london,2023-01-25,4,2,0,winter,2023,1,38
london,2023-01-25,5,2,0,winter,2023,1,149
london,2023-01-25,6,2,0,winter,2023,1,638
london,2023-01-25,7,2,0,winter,2023,1,1739
london,2023-01-25,8,2,0,winter,2023,1,3210
london,2023-01-25,9,2,0,winter,2023,1,1652
london,2023-01-25,10,2,0,winter,2023,1,818
london,2023-01-25,11,2,0,winter,2023,1,693
london,2023-01-25,12,2,0,winter,2023,1,871
london,2023-01-25,13,2,0,winter,2023,1,791
london,2023-01-25,14,2,0,winter,2023,1,742
london,2023-01-25,15,2,0,winter,2023,1,843
london,2023-01-25,16,2,0,winter,2023,1,941
london,2023-01-25,17,2,0,winter,2023,1,2026
london,2023-01-25,18,2,0,winter,2023,1,1910
london,2023-01-25,19,2,0,winter,2023,1,765
london,2023-01-25,20,2,0,winter,2023,1,725
london,2023-01-25,21,2,0,winter,2023,1,657
london,2023-01-25,22,2,0,winter,2023,1,510
london,2023-01-25,23,2,0,winter,2023,1,259
london,2023-01-26,0,3,0,winter,2023,1,155
london,2023-01-26,1,3,0,winter,2023,1,83
london,2023-01-26,2,3,0,winter,2023,1,41
london,2023-01-26,3,3,0,winter,2023,1,43
london,2023-01-26,4,3,0,winter,2023,1,40
london,2023-01-26,5,3,0,winter,2023,1,139
london,2023-01-26,6,3,0,winter,2023,1,617
london,2023-01-26,7,3,0,winter,2023,1,1736
london,2023-01-26,8,3,0,winter,2023,1,3302
london,2023-01-26,9,3,0,winter,2023,1,1651
london,2023-01-26,10,3,0,winter,2023,1,943
london,2023-01-26,11,3,0,winter,2023,1,789
london,2023-01-26,12,3,0,winter,2023,1,888
london,2023-01-26,13,3,0,winter,2023,1,764
london,2023-01-26,14,3,0,winter,2023,1,612
london,2023-01-26,15,3,0,winter,2023,1,731
london,2023-01-26,16,3,0,winter,2023,1,1132
london,2023-01-26,17,3,0,winter,2023,1,2072
london,2023-01-26,18,3,0,winter,2023,1,2267
london,2023-01-26,19,3,0,winter,2023,1,1463
london,2023-01-26,20,3,0,winter,2023,1,989
london,2023-01-26,21,3,0,winter,2023,1,712
london,2023-01-26,22,3,0,winter,2023,1,598
london,2023-01-26,23,3,0,winter,2023,1,354
london,2023-01-27,0,4,0,winter,2023,1,164
london,2023-01-27,1,4,0,winter,2023,1,99
london,2023-01-27,2,4,0,winter,2023,1,42
london,2023-01-27,3,4,0,winter,2023,1,45
london,2023-01-27,4,4,0,winter,2023,1,53
london,2023-01-27,5,4,0,winter,2023,1,139
london,2023-01-27,6,4,0,winter,2023,1,467
london,2023-01-27,7,4,0,winter,2023,1,1299
london,2023-01-27,8,4,0,winter,2023,1,2322
london,2023-01-27,9,4,0,winter,2023,1,1402
london,2023-01-27,10,4,0,winter,2023,1,900
london,2023-01-27,11,4,0,winter,2023,1,862
london,2023-01-27,12,4,0,winter,2023,1,984
london,2023-01-27,13,4,0,winter,2023,1,1136
london,2023-01-27,14,4,0,winter,2023,1,1005
london,2023-01-27,15,4,0,winter,2023,1,1241
london,2023-01-27,16,4,0,winter,2023,1,1501
london,2023-01-27,17,4,0,winter,2023,1,1989
london,2023-01-27,18,4,0,winter,2023,1,1762
london,2023-01-27,19,4,0,winter,2023,1,1266
london,2023-01-27,20,4,0,winter,2023,1,824
london,2023-01-27,21,4,0,winter,2023,1,555
london,2023-01-27,22,4,0,winter,2023,1,538
london,2023-01-27,23,4,0,winter,2023,1,497
london,2023-01-28,0,5,1,winter,2023,1,304
london,2023-01-28,1,5,1,winter,2023,1,217
london,2023-01-28,2,5,1,winter,2023,1,131
london,2023-01-28,3,5,1,winter,2023,1,130
london,2023-01-28,4,5,1,winter,2023,1,79
london,2023-01-28,5,5,1,winter,2023,1,68
london,2023-01-28,6,5,1,winter,2023,1,116
london,2023-01-28,7,5,1,winter,2023,1,254
london,2023-01-28,8,5,1,winter,2023,1,573
london,2023-01-28,9,5,1,winter,2023,1,914
london,2023-01-28,10,5,1,winter,2023,1,1174
london,2023-01-28,11,5,1,winter,2023,1,1314
london,2023-01-28,12,5,1,winter,2023,1,1519
london,2023-01-28,13,5,1,winter,2023,1,1465
london,2023-01-28,14,5,1,winter,2023,1,1457
london,2023-01-28,15,5,1,winter,2023,1,1310
london,2023-01-28,16,5,1,winter,2023,1,1293
london,2023-01-28,17,5,1,winter,2023,1,1149
london,2023-01-28,18,5,1,winter,2023,1,1006
london,2023-01-28,19,5,1,winter,2023,1,830
london,2023-01-28,20,5,1,winter,2023,1,602
london,2023-01-28,21,5,1,winter,2023,1,481
london,2023-01-28,22,5,1,winter,2023,1,459
london,2023-01-28,23,5,1,winter,2023,1,408
london,2023-01-29,0,6,1,winter,2023,1,308
london,2023-01-29,1,6,1,winter,2023,1,237
london,2023-01-29,2,6,1,winter,2023,1,198
london,2023-01-29,3,6,1,winter,2023,1,144
london,2023-01-29,4,6,1,winter,2023,1,68
london,2023-01-29,5,6,1,winter,2023,1,83
london,2023-01-29,6,6,1,winter,2023,1,90
london,2023-01-29,7,6,1,winter,2023,1,158
london,2023-01-29,8,6,1,winter,2023,1,379
london,2023-01-29,9,6,1,winter,2023,1,623
london,2023-01-29,10,6,1,winter,2023,1,946
london,2023-01-29,11,6,1,winter,2023,1,1076
london,2023-01-29,12,6,1,winter,2023,1,1299
london,2023-01-29,13,6,1,winter,2023,1,1274
london,2023-01-29,14,6,1,winter,2023,1,1270
london,2023-01-29,15,6,1,winter,2023,1,1135
london,2023-01-29,16,6,1,winter,2023,1,1140
london,2023-01-29,17,6,1,winter,2023,1,1029
london,2023-01-29,18,6,1,winter,2023,1,761
london,2023-01-29,19,6,1,winter,2023,1,635
london,2023-01-29,20,6,1,winter,2023,1,462
london,2023-01-29,21,6,1,winter,2023,1,326
london,2023-01-29,22,6,1,winter,2023,1,303
london,2023-01-29,23,6,1,winter,2023,1,165
london,2023-01-30,0,0,0,winter,2023,1,100
london,2023-01-30,1,0,0,winter,2023,1,57
london,2023-01-30,2,0,0,winter,2023,1,14
london,2023-01-30,3,0,0,winter,2023,1,13
london,2023-01-30,4,0,0,winter,2023,1,44
london,2023-01-30,5,0,0,winter,2023,1,145
london,2023-01-30,6,0,0,winter,2023,1,612
london,2023-01-30,7,0,0,winter,2023,1,1579
london,2023-01-30,8,0,0,winter,2023,1,2841
london,2023-01-30,9,0,0,winter,2023,1,1394
london,2023-01-30,10,0,0,winter,2023,1,853
london,2023-01-30,11,0,0,winter,2023,1,773
london,2023-01-30,12,0,0,winter,2023,1,891
london,2023-01-30,13,0,0,winter,2023,1,938
london,2023-01-30,14,0,0,winter,2023,1,820
london,2023-01-30,15,0,0,winter,2023,1,1018
london,2023-01-30,16,0,0,winter,2023,1,1418
london,2023-01-30,17,0,0,winter,2023,1,2489
london,2023-01-30,18,0,0,winter,2023,1,2456
london,2023-01-30,19,0,0,winter,2023,1,1615
london,2023-01-30,20,0,0,winter,2023,1,954
london,2023-01-30,21,0,0,winter,2023,1,664
london,2023-01-30,22,0,0,winter,2023,1,420
london,2023-01-30,23,0,0,winter,2023,1,229
london,2023-01-31,0,1,0,winter,2023,1,98
london,2023-01-31,1,1,0,winter,2023,1,47
london,2023-01-31,2,1,0,winter,2023,1,33
london,2023-01-31,3,1,0,winter,2023,1,25
london,2023-01-31,4,1,0,winter,2023,1,40
london,2023-01-31,5,1,0,winter,2023,1,155
london,2023-01-31,6,1,0,winter,2023,1,676
london,2023-01-31,7,1,0,winter,2023,1,1972
london,2023-01-31,8,1,0,winter,2023,1,3447
london,2023-01-31,9,1,0,winter,2023,1,1740
london,2023-01-31,10,1,0,winter,2023,1,910
london,2023-01-31,11,1,0,winter,2023,1,833
london,2023-01-31,12,1,0,winter,2023,1,965
london,2023-01-31,13,1,0,winter,2023,1,960
london,2023-01-31,14,1,0,winter,2023,1,860
london,2023-01-31,15,1,0,winter,2023,1,1026
london,2023-01-31,16,1,0,winter,2023,1,1538
london,2023-01-31,17,1,0,winter,2023,1,2684
london,2023-01-31,18,1,0,winter,2023,1,2797
london,2023-01-31,19,1,0,winter,2023,1,1687
london,2023-01-31,20,1,0,winter,2023,1,1056
london,2023-01-31,21,1,0,winter,2023,1,697
london,2023-01-31,22,1,0,winter,2023,1,560
london,2023-01-31,23,1,0,winter,2023,1,283
london,2023-02-01,0,2,0,winter,2023,2,130
london,2023-02-01,1,2,0,winter,2023,2,60
london,2023-02-01,2,2,0,winter,2023,2,34
london,2023-02-01,3,2,0,winter,2023,2,32
london,2023-02-01,4,2,0,winter,2023,2,41
london,2023-02-01,5,2,0,winter,2023,2,156
london,2023-02-01,6,2,0,winter,2023,2,585
london,2023-02-01,7,2,0,winter,2023,2,1523
london,2023-02-01,8,2,0,winter,2023,2,2746
london,2023-02-01,9,2,0,winter,2023,2,1512
london,2023-02-01,10,2,0,winter,2023,2,847
london,2023-02-01,11,2,0,winter,2023,2,812
london,2023-02-01,12,2,0,winter,2023,2,986
london,2023-02-01,13,2,0,winter,2023,2,987
london,2023-02-01,14,2,0,winter,2023,2,943
london,2023-02-01,15,2,0,winter,2023,2,957
london,2023-02-01,16,2,0,winter,2023,2,1256
london,2023-02-01,17,2,0,winter,2023,2,2168
london,2023-02-01,18,2,0,winter,2023,2,2395
london,2023-02-01,19,2,0,winter,2023,2,1547
london,2023-02-01,20,2,0,winter,2023,2,951
london,2023-02-01,21,2,0,winter,2023,2,762
london,2023-02-01,22,2,0,winter,2023,2,609
london,2023-02-01,23,2,0,winter,2023,2,306
london,2023-02-02,0,3,0,winter,2023,2,136
london,2023-02-02,1,3,0,winter,2023,2,71
london,2023-02-02,2,3,0,winter,2023,2,41
london,2023-02-02,3,3,0,winter,2023,2,30
london,2023-02-02,4,3,0,winter,2023,2,49
london,2023-02-02,5,3,0,winter,2023,2,146
london,2023-02-02,6,3,0,winter,2023,2,623
london,2023-02-02,7,3,0,winter,2023,2,1728
london,2023-02-02,8,3,0,winter,2023,2,3399
london,2023-02-02,9,3,0,winter,2023,2,1819
london,2023-02-02,10,3,0,winter,2023,2,1021
london,2023-02-02,11,3,0,winter,2023,2,859
london,2023-02-02,12,3,0,winter,2023,2,999
london,2023-02-02,13,3,0,winter,2023,2,1003
london,2023-02-02,14,3,0,winter,2023,2,849
london,2023-02-02,15,3,0,winter,2023,2,1014
london,2023-02-02,16,3,0,winter,2023,2,1424
london,2023-02-02,17,3,0,winter,2023,2,2457
london,2023-02-02,18,3,0,winter,2023,2,2600
london,2023-02-02,19,3,0,winter,2023,2,1532
london,2023-02-02,20,3,0,winter,2023,2,1081
london,2023-02-02,21,3,0,winter,2023,2,821
london,2023-02-02,22,3,0,winter,2023,2,663
london,2023-02-02,23,3,0,winter,2023,2,404
london,2023-02-03,0,4,0,winter,2023,2,206
london,2023-02-03,1,4,0,winter,2023,2,107
london,2023-02-03,2,4,0,winter,2023,2,65
london,2023-02-03,3,4,0,winter,2023,2,39
london,2023-02-03,4,4,0,winter,2023,2,56
london,2023-02-03,5,4,0,winter,2023,2,148
london,2023-02-03,6,4,0,winter,2023,2,484
london,2023-02-03,7,4,0,winter,2023,2,1204
london,2023-02-03,8,4,0,winter,2023,2,2124
london,2023-02-03,9,4,0,winter,2023,2,1393
london,2023-02-03,10,4,0,winter,2023,2,971
london,2023-02-03,11,4,0,winter,2023,2,946
london,2023-02-03,12,4,0,winter,2023,2,1222
london,2023-02-03,13,4,0,winter,2023,2,1207
london,2023-02-03,14,4,0,winter,2023,2,1082
london,2023-02-03,15,4,0,winter,2023,2,1211
london,2023-02-03,16,4,0,winter,2023,2,1547
london,2023-02-03,17,4,0,winter,2023,2,2095
london,2023-02-03,18,4,0,winter,2023,2,1979
london,2023-02-03,19,4,0,winter,2023,2,1381
london,2023-02-03,20,4,0,winter,2023,2,927
london,2023-02-03,21,4,0,winter,2023,2,700
london,2023-02-03,22,4,0,winter,2023,2,700
london,2023-02-03,23,4,0,winter,2023,2,508
london,2023-02-04,0,5,1,winter,2023,2,381
london,2023-02-04,1,5,1,winter,2023,2,290
london,2023-02-04,2,5,1,winter,2023,2,220
london,2023-02-04,3,5,1,winter,2023,2,147
london,2023-02-04,4,5,1,winter,2023,2,79
london,2023-02-04,5,5,1,winter,2023,2,74
london,2023-02-04,6,5,1,winter,2023,2,132
london,2023-02-04,7,5,1,winter,2023,2,275
london,2023-02-04,8,5,1,winter,2023,2,663
london,2023-02-04,9,5,1,winter,2023,2,1046
london,2023-02-04,10,5,1,winter,2023,2,1310
london,2023-02-04,11,5,1,winter,2023,2,1611
london,2023-02-04,12,5,1,winter,2023,2,1670
london,2023-02-04,13,5,1,winter,2023,2,1656
london,2023-02-04,14,5,1,winter,2023,2,1535
london,2023-02-04,15,5,1,winter,2023,2,1534
london,2023-02-04,16,5,1,winter,2023,2,1462
london,2023-02-04,17,5,1,winter,2023,2,1328
london,2023-02-04,18,5,1,winter,2023,2,1131
london,2023-02-04,19,5,1,winter,2023,2,953
london,2023-02-04,20,5,1,winter,2023,2,695
london,2023-02-04,21,5,1,winter,2023,2,581
london,2023-02-04,22,5,1,winter,2023,2,541
london,2023-02-04,23,5,1,winter,2023,2,473
london,2023-02-05,0,6,1,winter,2023,2,359
london,2023-02-05,1,6,1,winter,2023,2,277
london,2023-02-05,2,6,1,winter,2023,2,205
london,2023-02-05,3,6,1,winter,2023,2,149
london,2023-02-05,4,6,1,winter,2023,2,96
london,2023-02-05,5,6,1,winter,2023,2,74
london,2023-02-05,6,6,1,winter,2023,2,120
london,2023-02-05,7,6,1,winter,2023,2,185
london,2023-02-05,8,6,1,winter,2023,2,453
london,2023-02-05,9,6,1,winter,2023,2,836
london,2023-02-05,10,6,1,winter,2023,2,1215
london,2023-02-05,11,6,1,winter,2023,2,1471
london,2023-02-05,12,6,1,winter,2023,2,1759
london,2023-02-05,13,6,1,winter,2023,2,1663
london,2023-02-05,14,6,1,winter,2023,2,1665
london,2023-02-05,15,6,1,winter,2023,2,1670
london,2023-02-05,16,6,1,winter,2023,2,1366
london,2023-02-05,17,6,1,winter,2023,2,1117
london,2023-02-05,18,6,1,winter,2023,2,818
london,2023-02-05,19,6,1,winter,2023,2,656
london,2023-02-05,20,6,1,winter,2023,2,490
london,2023-02-05,21,6,1,winter,2023,2,383
london,2023-02-05,22,6,1,winter,2023,2,250
london,2023-02-05,23,6,1,winter,2023,2,169
london,2023-02-06,0,0,0,winter,2023,2,85
london,2023-02-06,1,0,0,winter,2023,2,42
london,2023-02-06,2,0,0,winter,2023,2,40
london,2023-02-06,3,0,0,winter,2023,2,27
london,2023-02-06,4,0,0,winter,2023,2,31
london,2023-02-06,5,0,0,winter,2023,2,135
london,2023-02-06,6,0,0,winter,2023,2,577
london,2023-02-06,7,0,0,winter,2023,2,1640
london,2023-02-06,8,0,0,winter,2023,2,2873
london,2023-02-06,9,0,0,winter,2023,2,1468
london,2023-02-06,10,0,0,winter,2023,2,900
london,2023-02-06,11,0,0,winter,2023,2,789
london,2023-02-06,12,0,0,winter,2023,2,974
london,2023-02-06,13,0,0,winter,2023,2,1030
london,2023-02-06,14,0,0,winter,2023,2,910
london,2023-02-06,15,0,0,winter,2023,2,1020
london,2023-02-06,16,0,0,winter,2023,2,1551
london,2023-02-06,17,0,0,winter,2023,2,2590
london,2023-02-06,18,0,0,winter,2023,2,2467
london,2023-02-06,19,0,0,winter,2023,2,1602
london,2023-02-06,20,0,0,winter,2023,2,959
london,2023-02-06,21,0,0,winter,2023,2,600
london,2023-02-06,22,0,0,winter,2023,2,477
london,2023-02-06,23,0,0,winter,2023,2,223
london,2023-02-07,0,1,0,winter,2023,2,95
london,2023-02-07,1,1,0,winter,2023,2,54
london,2023-02-07,2,1,0,winter,2023,2,14
london,2023-02-07,3,1,0,winter,2023,2,19
london,2023-02-07,4,1,0,winter,2023,2,36
london,2023-02-07,5,1,0,winter,2023,2,147
london,2023-02-07,6,1,0,winter,2023,2,658
london,2023-02-07,7,1,0,winter,2023,2,1910
london,2023-02-07,8,1,0,winter,2023,2,2653
london,2023-02-07,9,1,0,winter,2023,2,1788
london,2023-02-07,10,1,0,winter,2023,2,964
london,2023-02-07,11,1,0,winter,2023,2,839
london,2023-02-07,12,1,0,winter,2023,2,1014
london,2023-02-07,13,1,0,winter,2023,2,990
london,2023-02-07,14,1,0,winter,2023,2,937
london,2023-02-07,15,1,0,winter,2023,2,1095
london,2023-02-07,16,1,0,winter,2023,2,1487
london,2023-02-07,17,1,0,winter,2023,2,2731
london,2023-02-07,18,1,0,winter,2023,2,2732
london,2023-02-07,19,1,0,winter,2023,2,1604
london,2023-02-07,20,1,0,winter,2023,2,1025
london,2023-02-07,21,1,0,winter,2023,2,753
london,2023-02-07,22,1,0,winter,2023,2,534
london,2023-02-07,23,1,0,winter,2023,2,302
london,2023-02-08,0,2,0,winter,2023,2,88
london,2023-02-08,1,2,0,winter,2023,2,43
london,2023-02-08,2,2,0,winter,2023,2,19
london,2023-02-08,3,2,0,winter,2023,2,32
london,2023-02-08,4,2,0,winter,2023,2,35
london,2023-02-08,5,2,0,winter,2023,2,165
london,2023-02-08,6,2,0,winter,2023,2,632
london,2023-02-08,7,2,0,winter,2023,2,1727
london,2023-02-08,8,2,0,winter,2023,2,3301
london,2023-02-08,9,2,0,winter,2023,2,1655
london,2023-02-08,10,2,0,winter,2023,2,964
london,2023-02-08,11,2,0,winter,2023,2,861
london,2023-02-08,12,2,0,winter,2023,2,1063
london,2023-02-08,13,2,0,winter,2023,2,1027
london,2023-02-08,14,2,0,winter,2023,2,946
london,2023-02-08,15,2,0,winter,2023,2,1125
london,2023-02-08,16,2,0,winter,2023,2,1448
london,2023-02-08,17,2,0,winter,2023,2,2551
london,2023-02-08,18,2,0,winter,2023,2,2594
london,2023-02-08,19,2,0,winter,2023,2,1581
london,2023-02-08,20,2,0,winter,2023,2,995
london,2023-02-08,21,2,0,winter,2023,2,706
london,2023-02-08,22,2,0,winter,2023,2,555
london,2023-02-08,23,2,0,winter,2023,2,290
london,2023-02-09,0,3,0,winter,2023,2,122
london,2023-02-09,1,3,0,winter,2023,2,51
london,2023-02-09,2,3,0,winter,2023,2,35
london,2023-02-09,3,3,0,winter,2023,2,29
london,2023-02-09,4,3,0,winter,2023,2,44
london,2023-02-09,5,3,0,winter,2023,2,138
london,2023-02-09,6,3,0,winter,2023,2,662
london,2023-02-09,7,3,0,winter,2023,2,1778
london,2023-02-09,8,3,0,winter,2023,2,3310
london,2023-02-09,9,3,0,winter,2023,2,1746
london,2023-02-09,10,3,0,winter,2023,2,1023
london,2023-02-09,11,3,0,winter,2023,2,875
london,2023-02-09,12,3,0,winter,2023,2,1002
london,2023-02-09,13,3,0,winter,2023,2,975
london,2023-02-09,14,3,0,winter,2023,2,977
london,2023-02-09,15,3,0,winter,2023,2,1144
london,2023-02-09,16,3,0,winter,2023,2,1565
london,2023-02-09,17,3,0,winter,2023,2,2554
london,2023-02-09,18,3,0,winter,2023,2,2526
london,2023-02-09,19,3,0,winter,2023,2,1638
london,2023-02-09,20,3,0,winter,2023,2,935
london,2023-02-09,21,3,0,winter,2023,2,725
london,2023-02-09,22,3,0,winter,2023,2,644
london,2023-02-09,23,3,0,winter,2023,2,390
london,2023-02-10,0,4,0,winter,2023,2,169
london,2023-02-10,1,4,0,winter,2023,2,84
london,2023-02-10,2,4,0,winter,2023,2,63
london,2023-02-10,3,4,0,winter,2023,2,46
london,2023-02-10,4,4,0,winter,2023,2,49
london,2023-02-10,5,4,0,winter,2023,2,119
london,2023-02-10,6,4,0,winter,2023,2,500
london,2023-02-10,7,4,0,winter,2023,2,1264
london,2023-02-10,8,4,0,winter,2023,2,2287
london,2023-02-10,9,4,0,winter,2023,2,1456
london,2023-02-10,10,4,0,winter,2023,2,972
london,2023-02-10,11,4,0,winter,2023,2,867
london,2023-02-10,12,4,0,winter,2023,2,1146
london,2023-02-10,13,4,0,winter,2023,2,1104
london,2023-02-10,14,4,0,winter,2023,2,1065
london,2023-02-10,15,4,0,winter,2023,2,1229
london,2023-02-10,16,4,0,winter,2023,2,1476
london,2023-02-10,17,4,0,winter,2023,2,2082
london,2023-02-10,18,4,0,winter,2023,2,1920
london,2023-02-10,19,4,0,winter,2023,2,1324
london,2023-02-10,20,4,0,winter,2023,2,868
london,2023-02-10,21,4,0,winter,2023,2,681
london,2023-02-10,22,4,0,winter,2023,2,564
london,2023-02-10,23,4,0,winter,2023,2,457
london,2023-02-11,0,5,1,winter,2023,2,359
london,2023-02-11,1,5,1,winter,2023,2,232
london,2023-02-11,2,5,1,winter,2023,2,164
london,2023-02-11,3,5,1,winter,2023,2,89
london,2023-02-11,4,5,1,winter,2023,2,70
london,2023-02-11,5,5,1,winter,2023,2,87
london,2023-02-11,6,5,1,winter,2023,2,131
london,2023-02-11,7,5,1,winter,2023,2,247
london,2023-02-11,8,5,1,winter,2023,2,596
london,2023-02-11,9,5,1,winter,2023,2,920
london,2023-02-11,10,5,1,winter,2023,2,1245
london,2023-02-11,11,5,1,winter,2023,2,1430
london,2023-02-11,12,5,1,winter,2023,2,1554
london,2023-02-11,13,5,1,winter,2023,2,1618
london,2023-02-11,14,5,1,winter,2023,2,1558
london,2023-02-11,15,5,1,winter,2023,2,1451
london,2023-02-11,16,5,1,winter,2023,2,1363
london,2023-02-11,17,5,1,winter,2023,2,1357
london,2023-02-11,18,5,1,winter,2023,2,1138
london,2023-02-11,19,5,1,winter,2023,2,928
london,2023-02-11,20,5,1,winter,2023,2,678
london,2023-02-11,21,5,1,winter,2023,2,557
london,2023-02-11,22,5,1,winter,2023,2,498
london,2023-02-11,23,5,1,winter,2023,2,481
london,2023-02-12,0,6,1,winter,2023,2,364
london,2023-02-12,1,6,1,winter,2023,2,298
london,2023-02-12,2,6,1,winter,2023,2,225
london,2023-02-12,3,6,1,winter,2023,2,139
london,2023-02-12,4,6,1,winter,2023,2,86
london,2023-02-12,5,6,1,winter,2023,2,60
london,2023-02-12,6,6,1,winter,2023,2,118
london,2023-02-12,7,6,1,winter,2023,2,176
london,2023-02-12,8,6,1,winter,2023,2,425
london,2023-02-12,9,6,1,winter,2023,2,753
london,2023-02-12,10,6,1,winter,2023,2,1093
london,2023-02-12,11,6,1,winter,2023,2,1266
london,2023-02-12,12,6,1,winter,2023,2,1496
london,2023-02-12,13,6,1,winter,2023,2,1514
london,2023-02-12,14,6,1,winter,2023,2,1442
london,2023-02-12,15,6,1,winter,2023,2,1259
london,2023-02-12,16,6,1,winter,2023,2,1207
london,2023-02-12,17,6,1,winter,2023,2,1045
london,2023-02-12,18,6,1,winter,2023,2,933
london,2023-02-12,19,6,1,winter,2023,2,673
london,2023-02-12,20,6,1,winter,2023,2,574
london,2023-02-12,21,6,1,winter,2023,2,355
london,2023-02-12,22,6,1,winter,2023,2,320
london,2023-02-12,23,6,1,winter,2023,2,182
london,2023-02-13,0,0,0,winter,2023,2,121
london,2023-02-13,1,0,0,winter,2023,2,58
london,2023-02-13,2,0,0,winter,2023,2,31
london,2023-02-13,3,0,0,winter,2023,2,99
london,2023-02-13,4,0,0,winter,2023,2,63
london,2023-02-13,5,0,0,winter,2023,2,130
london,2023-02-13,6,0,0,winter,2023,2,564
london,2023-02-13,7,0,0,winter,2023,2,1418
london,2023-02-13,8,0,0,winter,2023,2,2452
london,2023-02-13,9,0,0,winter,2023,2,1396
london,2023-02-13,10,0,0,winter,2023,2,873
london,2023-02-13,11,0,0,winter,2023,2,889
london,2023-02-13,12,0,0,winter,2023,2,1083
london,2023-02-13,13,0,0,winter,2023,2,1100
london,2023-02-13,14,0,0,winter,2023,2,1030
london,2023-02-13,15,0,0,winter,2023,2,1175
london,2023-02-13,16,0,0,winter,2023,2,1519
london,2023-02-13,17,0,0,winter,2023,2,2468
london,2023-02-13,18,0,0,winter,2023,2,2501
london,2023-02-13,19,0,0,winter,2023,2,1484
london,2023-02-13,20,0,0,winter,2023,2,1074
london,2023-02-13,21,0,0,winter,2023,2,641
london,2023-02-13,22,0,0,winter,2023,2,463
