city,time_grain,datetime,date,hour,weekday,is_weekend,season,bike_count,temp,rain,humidity,wind
NYC,hour,2023-01-10 06:00:00,2023-01-10,6,1,0,winter,2008,,,,
NYC,hour,2023-01-10 07:00:00,2023-01-10,7,1,0,winter,4404,,,,
NYC,hour,2023-01-10 08:00:00,2023-01-10,8,1,0,winter,6350,,,,
NYC,hour,2023-01-10 09:00:00,2023-01-10,9,1,0,winter,4037,,,,
NYC,hour,2023-01-10 10:00:00,2023-01-10,10,1,0,winter,2515,,,,
NYC,hour,2023-01-10 11:00:00,2023-01-10,11,1,0,winter,2513,,,,
NYC,hour,2023-01-10 12:00:00,2023-01-10,12,1,0,winter,2765,,,,
NYC,hour,2023-01-10 13:00:00,2023-01-10,13,1,0,winter,2933,,,,
NYC,hour,2023-01-10 14:00:00,2023-01-10,14,1,0,winter,3523,,,,
NYC,hour,2023-01-10 15:00:00,2023-01-10,15,1,0,winter,4151,,,,
NYC,hour,2023-01-10 16:00:00,2023-01-10,16,1,0,winter,5115,,,,
NYC,hour,2023-01-10 17:00:00,2023-01-10,17,1,0,winter,6605,,,,
NYC,hour,2023-01-10 18:00:00,2023-01-10,18,1,0,winter,6188,,,,
NYC,hour,2023-01-10 19:00:00,2023-01-10,19,1,0,winter,4222,,,,
NYC,hour,2023-01-10 20:00:00,2023-01-10,20,1,0,winter,2905,,,,
NYC,hour,2023-01-10 21:00:00,2023-01-10,21,1,0,winter,2028,,,,
NYC,hour,2023-01-10 22:00:00,2023-01-10,22,1,0,winter,1499,,,,
NYC,hour,2023-01-10 23:00:00,2023-01-10,23,1,0,winter,985,,,,
NYC,hour,2023-01-11 00:00:00,2023-01-11,0,2,0,winter,522,,,,
NYC,hour,2023-01-11 01:00:00,2023-01-11,1,2,0,winter,307,,,,
NYC,hour,2023-01-11 02:00:00,2023-01-11,2,2,0,winter,194,,,,
NYC,hour,2023-01-11 03:00:00,2023-01-11,3,2,0,winter,119,,,,
